"lag","cost","nu","gamma","corr_pred"
4,0.5,0.4,4096,0.240190702700005
5,0.5,0.4,4096,0.240190702700005
1,0.0625,0.2,1024,0.239933364930845
2,0.0625,0.2,1024,0.239933364930845
3,0.0625,0.2,1024,0.239933364930845
4,0.0625,0.2,1024,0.239933364930845
5,0.0625,0.2,1024,0.239933364930845
1,1024,0.2,128,0.237666218259284
2,1024,0.2,128,0.237666218259284
3,1024,0.2,128,0.237666218259284
4,1024,0.2,128,0.237666218259284
5,1024,0.2,128,0.237666218259284
1,0.25,0.6,4096,0.237306808755501
2,0.25,0.6,4096,0.237306808755501
3,0.25,0.6,4096,0.237306808755501
4,0.25,0.6,4096,0.237306808755501
5,0.25,0.6,4096,0.237306808755501
1,0.25,0.8,2048,0.236271359107058
2,0.25,0.8,2048,0.236271359107058
3,0.25,0.8,2048,0.236271359107058
4,0.25,0.8,2048,0.236271359107058
5,0.25,0.8,2048,0.236271359107058
1,1,0.5,4096,0.236258875127774
2,1,0.5,4096,0.236258875127774
3,1,0.5,4096,0.236258875127774
4,1,0.5,4096,0.236258875127774
5,1,0.5,4096,0.236258875127774
1,8,0.2,2048,0.236042683640712
2,8,0.2,2048,0.236042683640712
3,8,0.2,2048,0.236042683640712
4,8,0.2,2048,0.236042683640712
5,8,0.2,2048,0.236042683640712
1,4,0.5,2048,0.235628991090816
2,4,0.5,2048,0.235628991090816
3,4,0.5,2048,0.235628991090816
4,4,0.5,2048,0.235628991090816
5,4,0.5,2048,0.235628991090816
1,4,0.7,2048,0.235612265322032
2,4,0.7,2048,0.235612265322032
3,4,0.7,2048,0.235612265322032
4,4,0.7,2048,0.235612265322032
5,4,0.7,2048,0.235612265322032
1,4,0.9,2048,0.2356117821574
2,4,0.9,2048,0.2356117821574
3,4,0.9,2048,0.2356117821574
4,4,0.9,2048,0.2356117821574
5,4,0.9,2048,0.2356117821574
1,4,0.6,2048,0.235609587565625
2,4,0.6,2048,0.235609587565625
3,4,0.6,2048,0.235609587565625
4,4,0.6,2048,0.235609587565625
5,4,0.6,2048,0.235609587565625
1,4,0.8,2048,0.235593468462025
2,4,0.8,2048,0.235593468462025
3,4,0.8,2048,0.235593468462025
4,4,0.8,2048,0.235593468462025
5,4,0.8,2048,0.235593468462025
1,4,0.4,2048,0.235591375963701
2,4,0.4,2048,0.235591375963701
3,4,0.4,2048,0.235591375963701
4,4,0.4,2048,0.235591375963701
5,4,0.4,2048,0.235591375963701
1,0.5,0.2,2048,0.23542457482932
2,0.5,0.2,2048,0.23542457482932
3,0.5,0.2,2048,0.23542457482932
4,0.5,0.2,2048,0.23542457482932
5,0.5,0.2,2048,0.23542457482932
1,1024,0.3,128,0.235057347794393
2,1024,0.3,128,0.235057347794393
3,1024,0.3,128,0.235057347794393
4,1024,0.3,128,0.235057347794393
5,1024,0.3,128,0.235057347794393
1,32,0.1,1024,0.235052701030031
2,32,0.1,1024,0.235052701030031
3,32,0.1,1024,0.235052701030031
4,32,0.1,1024,0.235052701030031
5,32,0.1,1024,0.235052701030031
1,32,0.2,1024,0.234959171073041
2,32,0.2,1024,0.234959171073041
3,32,0.2,1024,0.234959171073041
4,32,0.2,1024,0.234959171073041
5,32,0.2,1024,0.234959171073041
1,16,0.5,512,0.234159881520821
2,16,0.5,512,0.234159881520821
3,16,0.5,512,0.234159881520821
4,16,0.5,512,0.234159881520821
5,16,0.5,512,0.234159881520821
1,8,0.1,2048,0.233692916308763
2,8,0.1,2048,0.233692916308763
3,8,0.1,2048,0.233692916308763
4,8,0.1,2048,0.233692916308763
5,8,0.1,2048,0.233692916308763
1,32,0.3,512,0.233637954326817
2,32,0.3,512,0.233637954326817
3,32,0.3,512,0.233637954326817
4,32,0.3,512,0.233637954326817
5,32,0.3,512,0.233637954326817
1,16,0.6,512,0.233573104094016
2,16,0.6,512,0.233573104094016
3,16,0.6,512,0.233573104094016
4,16,0.6,512,0.233573104094016
5,16,0.6,512,0.233573104094016
1,16,0.8,512,0.233554655780309
2,16,0.8,512,0.233554655780309
3,16,0.8,512,0.233554655780309
4,16,0.8,512,0.233554655780309
5,16,0.8,512,0.233554655780309
1,16,0.7,512,0.233550391909739
2,16,0.7,512,0.233550391909739
3,16,0.7,512,0.233550391909739
4,16,0.7,512,0.233550391909739
5,16,0.7,512,0.233550391909739
1,16,0.9,512,0.233536185218568
2,16,0.9,512,0.233536185218568
3,16,0.9,512,0.233536185218568
4,16,0.9,512,0.233536185218568
5,16,0.9,512,0.233536185218568
1,8,0.9,2048,0.233001624624863
2,8,0.9,2048,0.233001624624863
3,8,0.9,2048,0.233001624624863
4,8,0.9,2048,0.233001624624863
5,8,0.9,2048,0.233001624624863
1,8,0.5,2048,0.23300157956201
2,8,0.5,2048,0.23300157956201
3,8,0.5,2048,0.23300157956201
4,8,0.5,2048,0.23300157956201
5,8,0.5,2048,0.23300157956201
1,8,0.3,2048,0.232993468211875
2,8,0.3,2048,0.232993468211875
3,8,0.3,2048,0.232993468211875
4,8,0.3,2048,0.232993468211875
5,8,0.3,2048,0.232993468211875
1,8,0.4,2048,0.232986234699268
2,8,0.4,2048,0.232986234699268
3,8,0.4,2048,0.232986234699268
4,8,0.4,2048,0.232986234699268
5,8,0.4,2048,0.232986234699268
1,8,0.7,2048,0.232982162716707
2,8,0.7,2048,0.232982162716707
3,8,0.7,2048,0.232982162716707
4,8,0.7,2048,0.232982162716707
5,8,0.7,2048,0.232982162716707
1,8,0.6,2048,0.232975703755057
2,8,0.6,2048,0.232975703755057
3,8,0.6,2048,0.232975703755057
4,8,0.6,2048,0.232975703755057
5,8,0.6,2048,0.232975703755057
1,8,0.8,2048,0.232963632276278
2,8,0.8,2048,0.232963632276278
3,8,0.8,2048,0.232963632276278
4,8,0.8,2048,0.232963632276278
5,8,0.8,2048,0.232963632276278
1,256,0.2,256,0.232846960087567
2,256,0.2,256,0.232846960087567
3,256,0.2,256,0.232846960087567
4,256,0.2,256,0.232846960087567
5,256,0.2,256,0.232846960087567
1,2048,0.2,128,0.232361930889465
2,2048,0.2,128,0.232361930889465
3,2048,0.2,128,0.232361930889465
4,2048,0.2,128,0.232361930889465
5,2048,0.2,128,0.232361930889465
1,4,0.1,2048,0.232233898855878
2,4,0.1,2048,0.232233898855878
3,4,0.1,2048,0.232233898855878
4,4,0.1,2048,0.232233898855878
5,4,0.1,2048,0.232233898855878
1,32,0.4,1024,0.23210761176648
2,32,0.4,1024,0.23210761176648
3,32,0.4,1024,0.23210761176648
4,32,0.4,1024,0.23210761176648
5,32,0.4,1024,0.23210761176648
1,1,0.6,4096,0.232097703009515
2,1,0.6,4096,0.232097703009515
3,1,0.6,4096,0.232097703009515
4,1,0.6,4096,0.232097703009515
5,1,0.6,4096,0.232097703009515
1,32,0.5,1024,0.232093289845507
2,32,0.5,1024,0.232093289845507
3,32,0.5,1024,0.232093289845507
4,32,0.5,1024,0.232093289845507
5,32,0.5,1024,0.232093289845507
1,32,0.3,1024,0.232089023033757
2,32,0.3,1024,0.232089023033757
3,32,0.3,1024,0.232089023033757
4,32,0.3,1024,0.232089023033757
5,32,0.3,1024,0.232089023033757
1,32,0.7,1024,0.23206481769672
2,32,0.7,1024,0.23206481769672
3,32,0.7,1024,0.23206481769672
4,32,0.7,1024,0.23206481769672
5,32,0.7,1024,0.23206481769672
1,32,0.6,1024,0.232064424047826
2,32,0.6,1024,0.232064424047826
3,32,0.6,1024,0.232064424047826
4,32,0.6,1024,0.232064424047826
5,32,0.6,1024,0.232064424047826
1,32,0.9,1024,0.232063913247097
2,32,0.9,1024,0.232063913247097
3,32,0.9,1024,0.232063913247097
4,32,0.9,1024,0.232063913247097
5,32,0.9,1024,0.232063913247097
1,32,0.8,1024,0.232057358496934
2,32,0.8,1024,0.232057358496934
3,32,0.8,1024,0.232057358496934
4,32,0.8,1024,0.232057358496934
5,32,0.8,1024,0.232057358496934
1,64,0.1,512,0.23195948042793
2,64,0.1,512,0.23195948042793
3,64,0.1,512,0.23195948042793
4,64,0.1,512,0.23195948042793
5,64,0.1,512,0.23195948042793
1,1,0.4,4096,0.231485029962433
2,1,0.4,4096,0.231485029962433
3,1,0.4,4096,0.231485029962433
4,1,0.4,4096,0.231485029962433
5,1,0.4,4096,0.231485029962433
1,0.125,0.6,4096,0.231417999589508
2,0.125,0.6,4096,0.231417999589508
3,0.125,0.6,4096,0.231417999589508
4,0.125,0.6,4096,0.231417999589508
5,0.125,0.6,4096,0.231417999589508
1,128,0.3,256,0.229976708999338
2,128,0.3,256,0.229976708999338
3,128,0.3,256,0.229976708999338
4,128,0.3,256,0.229976708999338
5,128,0.3,256,0.229976708999338
1,0.125,0.8,2048,0.228570140016659
2,0.125,0.8,2048,0.228570140016659
3,0.125,0.8,2048,0.228570140016659
4,0.125,0.8,2048,0.228570140016659
5,0.125,0.8,2048,0.228570140016659
1,0.0625,0.6,4096,0.227448564295113
2,0.0625,0.6,4096,0.227448564295113
3,0.0625,0.6,4096,0.227448564295113
4,0.0625,0.6,4096,0.227448564295113
5,0.0625,0.6,4096,0.227448564295113
1,1,0.7,4096,0.225198223558349
2,1,0.7,4096,0.225198223558349
3,1,0.7,4096,0.225198223558349
4,1,0.7,4096,0.225198223558349
5,1,0.7,4096,0.225198223558349
1,1,0.9,4096,0.225187730491137
2,1,0.9,4096,0.225187730491137
3,1,0.9,4096,0.225187730491137
4,1,0.9,4096,0.225187730491137
5,1,0.9,4096,0.225187730491137
1,1,0.8,4096,0.225184594847023
2,1,0.8,4096,0.225184594847023
3,1,0.8,4096,0.225184594847023
4,1,0.8,4096,0.225184594847023
5,1,0.8,4096,0.225184594847023
1,16,0.1,2048,0.224906127628947
2,16,0.1,2048,0.224906127628947
3,16,0.1,2048,0.224906127628947
4,16,0.1,2048,0.224906127628947
5,16,0.1,2048,0.224906127628947
1,0.5,0.7,4096,0.224558532291111
2,0.5,0.7,4096,0.224558532291111
3,0.5,0.7,4096,0.224558532291111
4,0.5,0.7,4096,0.224558532291111
5,0.5,0.7,4096,0.224558532291111
1,4096,0.2,128,0.224109238292285
2,4096,0.2,128,0.224109238292285
3,4096,0.2,128,0.224109238292285
4,4096,0.2,128,0.224109238292285
5,4096,0.2,128,0.224109238292285
1,16,0.3,2048,0.222829857815924
2,16,0.3,2048,0.222829857815924
3,16,0.3,2048,0.222829857815924
4,16,0.3,2048,0.222829857815924
5,16,0.3,2048,0.222829857815924
1,16,0.9,2048,0.222826138759857
2,16,0.9,2048,0.222826138759857
3,16,0.9,2048,0.222826138759857
4,16,0.9,2048,0.222826138759857
5,16,0.9,2048,0.222826138759857
1,16,0.2,2048,0.222821977223933
2,16,0.2,2048,0.222821977223933
3,16,0.2,2048,0.222821977223933
4,16,0.2,2048,0.222821977223933
5,16,0.2,2048,0.222821977223933
1,16,0.5,2048,0.222817380190315
2,16,0.5,2048,0.222817380190315
3,16,0.5,2048,0.222817380190315
4,16,0.5,2048,0.222817380190315
5,16,0.5,2048,0.222817380190315
1,16,0.4,2048,0.222813453536914
2,16,0.4,2048,0.222813453536914
3,16,0.4,2048,0.222813453536914
4,16,0.4,2048,0.222813453536914
5,16,0.4,2048,0.222813453536914
1,16,0.6,2048,0.222808279409706
2,16,0.6,2048,0.222808279409706
3,16,0.6,2048,0.222808279409706
4,16,0.6,2048,0.222808279409706
5,16,0.6,2048,0.222808279409706
1,16,0.7,2048,0.222807578514804
2,16,0.7,2048,0.222807578514804
3,16,0.7,2048,0.222807578514804
4,16,0.7,2048,0.222807578514804
5,16,0.7,2048,0.222807578514804
1,16,0.8,2048,0.222790106677121
2,16,0.8,2048,0.222790106677121
3,16,0.8,2048,0.222790106677121
4,16,0.8,2048,0.222790106677121
5,16,0.8,2048,0.222790106677121
1,4096,0.1,128,0.222727193539378
2,4096,0.1,128,0.222727193539378
3,4096,0.1,128,0.222727193539378
4,4096,0.1,128,0.222727193539378
5,4096,0.1,128,0.222727193539378
1,0.0625,0.8,2048,0.222686188951052
2,0.0625,0.8,2048,0.222686188951052
3,0.0625,0.8,2048,0.222686188951052
4,0.0625,0.8,2048,0.222686188951052
5,0.0625,0.8,2048,0.222686188951052
1,32,0.4,512,0.221952461660687
2,32,0.4,512,0.221952461660687
3,32,0.4,512,0.221952461660687
4,32,0.4,512,0.221952461660687
5,32,0.4,512,0.221952461660687
1,0.25,0.9,2048,0.221438783427364
2,0.25,0.9,2048,0.221438783427364
3,0.25,0.9,2048,0.221438783427364
4,0.25,0.9,2048,0.221438783427364
5,0.25,0.9,2048,0.221438783427364
1,512,0.1,256,0.220642799132283
2,512,0.1,256,0.220642799132283
3,512,0.1,256,0.220642799132283
4,512,0.1,256,0.220642799132283
5,512,0.1,256,0.220642799132283
1,2,0.1,2048,0.220628073311254
2,2,0.1,2048,0.220628073311254
3,2,0.1,2048,0.220628073311254
4,2,0.1,2048,0.220628073311254
5,2,0.1,2048,0.220628073311254
1,128,0.4,256,0.220154854624875
2,128,0.4,256,0.220154854624875
3,128,0.4,256,0.220154854624875
4,128,0.4,256,0.220154854624875
5,128,0.4,256,0.220154854624875
1,1024,0.4,128,0.22011280504171
2,1024,0.4,128,0.22011280504171
3,1024,0.4,128,0.22011280504171
4,1024,0.4,128,0.22011280504171
5,1024,0.4,128,0.22011280504171
1,1024,0.9,128,0.21993746216048
2,1024,0.9,128,0.21993746216048
3,1024,0.9,128,0.21993746216048
4,1024,0.9,128,0.21993746216048
5,1024,0.9,128,0.21993746216048
1,1024,0.6,128,0.219881186274729
2,1024,0.6,128,0.219881186274729
3,1024,0.6,128,0.219881186274729
4,1024,0.6,128,0.219881186274729
5,1024,0.6,128,0.219881186274729
1,1024,0.7,128,0.219864796703275
2,1024,0.7,128,0.219864796703275
3,1024,0.7,128,0.219864796703275
4,1024,0.7,128,0.219864796703275
5,1024,0.7,128,0.219864796703275
1,1024,0.8,128,0.219821901978155
2,1024,0.8,128,0.219821901978155
3,1024,0.8,128,0.219821901978155
4,1024,0.8,128,0.219821901978155
5,1024,0.8,128,0.219821901978155
1,64,0.3,1024,0.219013433610134
2,64,0.3,1024,0.219013433610134
3,64,0.3,1024,0.219013433610134
4,64,0.3,1024,0.219013433610134
5,64,0.3,1024,0.219013433610134
1,64,0.2,1024,0.219007252761709
2,64,0.2,1024,0.219007252761709
3,64,0.2,1024,0.219007252761709
4,64,0.2,1024,0.219007252761709
5,64,0.2,1024,0.219007252761709
1,64,0.4,1024,0.21900421892147
2,64,0.4,1024,0.21900421892147
3,64,0.4,1024,0.21900421892147
4,64,0.4,1024,0.21900421892147
5,64,0.4,1024,0.21900421892147
1,64,0.5,1024,0.218999116080348
2,64,0.5,1024,0.218999116080348
3,64,0.5,1024,0.218999116080348
4,64,0.5,1024,0.218999116080348
5,64,0.5,1024,0.218999116080348
1,64,0.9,1024,0.218983426202367
2,64,0.9,1024,0.218983426202367
3,64,0.9,1024,0.218983426202367
4,64,0.9,1024,0.218983426202367
5,64,0.9,1024,0.218983426202367
1,64,0.6,1024,0.218975954561484
2,64,0.6,1024,0.218975954561484
3,64,0.6,1024,0.218975954561484
4,64,0.6,1024,0.218975954561484
5,64,0.6,1024,0.218975954561484
1,64,0.8,1024,0.218973524550097
2,64,0.8,1024,0.218973524550097
3,64,0.8,1024,0.218973524550097
4,64,0.8,1024,0.218973524550097
5,64,0.8,1024,0.218973524550097
1,64,0.7,1024,0.218973425145659
2,64,0.7,1024,0.218973425145659
3,64,0.7,1024,0.218973425145659
4,64,0.7,1024,0.218973425145659
5,64,0.7,1024,0.218973425145659
1,32,0.5,512,0.218872777892605
2,32,0.5,512,0.218872777892605
3,32,0.5,512,0.218872777892605
4,32,0.5,512,0.218872777892605
5,32,0.5,512,0.218872777892605
1,32,0.6,512,0.218845079023227
2,32,0.6,512,0.218845079023227
3,32,0.6,512,0.218845079023227
4,32,0.6,512,0.218845079023227
5,32,0.6,512,0.218845079023227
1,32,0.9,512,0.218844804714891
2,32,0.9,512,0.218844804714891
3,32,0.9,512,0.218844804714891
4,32,0.9,512,0.218844804714891
5,32,0.9,512,0.218844804714891
1,32,0.7,512,0.218822942105512
2,32,0.7,512,0.218822942105512
3,32,0.7,512,0.218822942105512
4,32,0.7,512,0.218822942105512
5,32,0.7,512,0.218822942105512
1,32,0.8,512,0.218814034161671
2,32,0.8,512,0.218814034161671
3,32,0.8,512,0.218814034161671
4,32,0.8,512,0.218814034161671
5,32,0.8,512,0.218814034161671
1,1024,0.5,128,0.21877645151482
2,1024,0.5,128,0.21877645151482
3,1024,0.5,128,0.21877645151482
4,1024,0.5,128,0.21877645151482
5,1024,0.5,128,0.21877645151482
1,0.25,0.7,4096,0.217627160210527
2,0.25,0.7,4096,0.217627160210527
3,0.25,0.7,4096,0.217627160210527
4,0.25,0.7,4096,0.217627160210527
5,0.25,0.7,4096,0.217627160210527
1,0.5,0.3,4096,0.217344953271911
2,0.5,0.3,4096,0.217344953271911
3,0.5,0.3,4096,0.217344953271911
4,0.5,0.3,4096,0.217344953271911
5,0.5,0.3,4096,0.217344953271911
1,2,0.4,4096,0.215866212678848
2,2,0.4,4096,0.215866212678848
3,2,0.4,4096,0.215866212678848
4,2,0.4,4096,0.215866212678848
5,2,0.4,4096,0.215866212678848
1,0.0625,0.7,4096,0.215567765709301
2,0.0625,0.7,4096,0.215567765709301
3,0.0625,0.7,4096,0.215567765709301
4,0.0625,0.7,4096,0.215567765709301
5,0.0625,0.7,4096,0.215567765709301
1,0.125,0.7,4096,0.215534794172501
2,0.125,0.7,4096,0.215534794172501
3,0.125,0.7,4096,0.215534794172501
4,0.125,0.7,4096,0.215534794172501
5,0.125,0.7,4096,0.215534794172501
1,0.25,0.1,1024,0.215219618253565
2,0.25,0.1,1024,0.215219618253565
3,0.25,0.1,1024,0.215219618253565
4,0.25,0.1,1024,0.215219618253565
5,0.25,0.1,1024,0.215219618253565
1,1,0.3,4096,0.215140337805877
2,1,0.3,4096,0.215140337805877
3,1,0.3,4096,0.215140337805877
4,1,0.3,4096,0.215140337805877
5,1,0.3,4096,0.215140337805877
1,0.0625,0.1,512,0.214951473594575
2,0.0625,0.1,512,0.214951473594575
3,0.0625,0.1,512,0.214951473594575
4,0.0625,0.1,512,0.214951473594575
5,0.0625,0.1,512,0.214951473594575
1,64,0.2,512,0.214584144584785
2,64,0.2,512,0.214584144584785
3,64,0.2,512,0.214584144584785
4,64,0.2,512,0.214584144584785
5,64,0.2,512,0.214584144584785
1,0.25,0.3,4096,0.21439470412138
2,0.25,0.3,4096,0.21439470412138
3,0.25,0.3,4096,0.21439470412138
4,0.25,0.3,4096,0.21439470412138
5,0.25,0.3,4096,0.21439470412138
1,2,0.3,4096,0.213599082810812
2,2,0.3,4096,0.213599082810812
3,2,0.3,4096,0.213599082810812
4,2,0.3,4096,0.213599082810812
5,2,0.3,4096,0.213599082810812
1,64,0.1,1024,0.21345288415451
2,64,0.1,1024,0.21345288415451
3,64,0.1,1024,0.21345288415451
4,64,0.1,1024,0.21345288415451
5,64,0.1,1024,0.21345288415451
1,0.0625,0.3,4096,0.213413995604522
2,0.0625,0.3,4096,0.213413995604522
3,0.0625,0.3,4096,0.213413995604522
4,0.0625,0.3,4096,0.213413995604522
5,0.0625,0.3,4096,0.213413995604522
1,2,0.5,4096,0.213375740009183
2,2,0.5,4096,0.213375740009183
3,2,0.5,4096,0.213375740009183
4,2,0.5,4096,0.213375740009183
5,2,0.5,4096,0.213375740009183
1,2,0.7,4096,0.213366730373278
2,2,0.7,4096,0.213366730373278
3,2,0.7,4096,0.213366730373278
4,2,0.7,4096,0.213366730373278
5,2,0.7,4096,0.213366730373278
1,2,0.6,4096,0.213358029899894
2,2,0.6,4096,0.213358029899894
3,2,0.6,4096,0.213358029899894
4,2,0.6,4096,0.213358029899894
5,2,0.6,4096,0.213358029899894
1,2,0.9,4096,0.213355899307527
2,2,0.9,4096,0.213355899307527
3,2,0.9,4096,0.213355899307527
4,2,0.9,4096,0.213355899307527
5,2,0.9,4096,0.213355899307527
1,2,0.8,4096,0.213348550303391
2,2,0.8,4096,0.213348550303391
3,2,0.8,4096,0.213348550303391
4,2,0.8,4096,0.213348550303391
5,2,0.8,4096,0.213348550303391
1,0.125,0.3,4096,0.212950673395833
2,0.125,0.3,4096,0.212950673395833
3,0.125,0.3,4096,0.212950673395833
4,0.125,0.3,4096,0.212950673395833
5,0.125,0.3,4096,0.212950673395833
1,0.25,0.2,2048,0.211632463773106
2,0.25,0.2,2048,0.211632463773106
3,0.25,0.2,2048,0.211632463773106
4,0.25,0.2,2048,0.211632463773106
5,0.25,0.2,2048,0.211632463773106
1,32,0.1,2048,0.20947584507115
2,32,0.1,2048,0.20947584507115
3,32,0.1,2048,0.20947584507115
4,32,0.1,2048,0.20947584507115
5,32,0.1,2048,0.20947584507115
1,128,0.5,256,0.208765198504913
2,128,0.5,256,0.208765198504913
3,128,0.5,256,0.208765198504913
4,128,0.5,256,0.208765198504913
5,128,0.5,256,0.208765198504913
1,128,0.7,256,0.207878418481769
2,128,0.7,256,0.207878418481769
3,128,0.7,256,0.207878418481769
4,128,0.7,256,0.207878418481769
5,128,0.7,256,0.207878418481769
1,128,0.6,256,0.207865480731059
2,128,0.6,256,0.207865480731059
3,128,0.6,256,0.207865480731059
4,128,0.6,256,0.207865480731059
5,128,0.6,256,0.207865480731059
1,128,0.8,256,0.207855111316541
2,128,0.8,256,0.207855111316541
3,128,0.8,256,0.207855111316541
4,128,0.8,256,0.207855111316541
5,128,0.8,256,0.207855111316541
1,128,0.9,256,0.207853479021893
2,128,0.9,256,0.207853479021893
3,128,0.9,256,0.207853479021893
4,128,0.9,256,0.207853479021893
5,128,0.9,256,0.207853479021893
1,1,0.1,2048,0.206209259027299
2,1,0.1,2048,0.206209259027299
3,1,0.1,2048,0.206209259027299
4,1,0.1,2048,0.206209259027299
5,1,0.1,2048,0.206209259027299
1,32,0.3,2048,0.205951738067486
2,32,0.3,2048,0.205951738067486
3,32,0.3,2048,0.205951738067486
4,32,0.3,2048,0.205951738067486
5,32,0.3,2048,0.205951738067486
1,32,0.2,2048,0.205947940374622
2,32,0.2,2048,0.205947940374622
3,32,0.2,2048,0.205947940374622
4,32,0.2,2048,0.205947940374622
5,32,0.2,2048,0.205947940374622
1,32,0.4,2048,0.205944964863843
2,32,0.4,2048,0.205944964863843
3,32,0.4,2048,0.205944964863843
4,32,0.4,2048,0.205944964863843
5,32,0.4,2048,0.205944964863843
1,32,0.5,2048,0.205935857865822
2,32,0.5,2048,0.205935857865822
3,32,0.5,2048,0.205935857865822
4,32,0.5,2048,0.205935857865822
5,32,0.5,2048,0.205935857865822
1,32,0.9,2048,0.205929617325718
2,32,0.9,2048,0.205929617325718
3,32,0.9,2048,0.205929617325718
4,32,0.9,2048,0.205929617325718
5,32,0.9,2048,0.205929617325718
1,32,0.6,2048,0.205925360549321
2,32,0.6,2048,0.205925360549321
3,32,0.6,2048,0.205925360549321
4,32,0.6,2048,0.205925360549321
5,32,0.6,2048,0.205925360549321
1,32,0.8,2048,0.205923980146156
2,32,0.8,2048,0.205923980146156
3,32,0.8,2048,0.205923980146156
4,32,0.8,2048,0.205923980146156
5,32,0.8,2048,0.205923980146156
1,32,0.7,2048,0.205902995331544
2,32,0.7,2048,0.205902995331544
3,32,0.7,2048,0.205902995331544
4,32,0.7,2048,0.205902995331544
5,32,0.7,2048,0.205902995331544
1,0.5,0.8,4096,0.205588897053526
2,0.5,0.8,4096,0.205588897053526
3,0.5,0.8,4096,0.205588897053526
4,0.5,0.8,4096,0.205588897053526
5,0.5,0.8,4096,0.205588897053526
1,0.5,0.9,4096,0.204705185196718
2,0.5,0.9,4096,0.204705185196718
3,0.5,0.9,4096,0.204705185196718
4,0.5,0.9,4096,0.204705185196718
5,0.5,0.9,4096,0.204705185196718
1,4,0.2,4096,0.204168280062116
2,4,0.2,4096,0.204168280062116
3,4,0.2,4096,0.204168280062116
4,4,0.2,4096,0.204168280062116
5,4,0.2,4096,0.204168280062116
1,0.125,0.9,2048,0.20385539454949
2,0.125,0.9,2048,0.20385539454949
3,0.125,0.9,2048,0.20385539454949
4,0.125,0.9,2048,0.20385539454949
5,0.125,0.9,2048,0.20385539454949
1,64,0.3,512,0.202236282066584
2,64,0.3,512,0.202236282066584
3,64,0.3,512,0.202236282066584
4,64,0.3,512,0.202236282066584
5,64,0.3,512,0.202236282066584
1,4,0.3,4096,0.202221422233335
2,4,0.3,4096,0.202221422233335
3,4,0.3,4096,0.202221422233335
4,4,0.3,4096,0.202221422233335
5,4,0.3,4096,0.202221422233335
1,4,0.5,4096,0.201841108856204
2,4,0.5,4096,0.201841108856204
3,4,0.5,4096,0.201841108856204
4,4,0.5,4096,0.201841108856204
5,4,0.5,4096,0.201841108856204
1,4,0.9,4096,0.201836996886477
2,4,0.9,4096,0.201836996886477
3,4,0.9,4096,0.201836996886477
4,4,0.9,4096,0.201836996886477
5,4,0.9,4096,0.201836996886477
1,4,0.4,4096,0.201833835730809
2,4,0.4,4096,0.201833835730809
3,4,0.4,4096,0.201833835730809
4,4,0.4,4096,0.201833835730809
5,4,0.4,4096,0.201833835730809
1,4,0.7,4096,0.201831392091369
2,4,0.7,4096,0.201831392091369
3,4,0.7,4096,0.201831392091369
4,4,0.7,4096,0.201831392091369
5,4,0.7,4096,0.201831392091369
1,4,0.6,4096,0.20183118849434
2,4,0.6,4096,0.20183118849434
3,4,0.6,4096,0.20183118849434
4,4,0.6,4096,0.20183118849434
5,4,0.6,4096,0.20183118849434
1,4,0.8,4096,0.20181621140721
2,4,0.8,4096,0.20181621140721
3,4,0.8,4096,0.20181621140721
4,4,0.8,4096,0.20181621140721
5,4,0.8,4096,0.20181621140721
1,2,0.2,4096,0.199378597630143
2,2,0.2,4096,0.199378597630143
3,2,0.2,4096,0.199378597630143
4,2,0.2,4096,0.199378597630143
5,2,0.2,4096,0.199378597630143
1,8,0.1,4096,0.199220086612114
2,8,0.1,4096,0.199220086612114
3,8,0.1,4096,0.199220086612114
4,8,0.1,4096,0.199220086612114
5,8,0.1,4096,0.199220086612114
1,64,0.4,512,0.199197722142035
2,64,0.4,512,0.199197722142035
3,64,0.4,512,0.199197722142035
4,64,0.4,512,0.199197722142035
5,64,0.4,512,0.199197722142035
1,64,0.5,512,0.199183452898745
2,64,0.5,512,0.199183452898745
3,64,0.5,512,0.199183452898745
4,64,0.5,512,0.199183452898745
5,64,0.5,512,0.199183452898745
1,64,0.6,512,0.199135007875268
2,64,0.6,512,0.199135007875268
3,64,0.6,512,0.199135007875268
4,64,0.6,512,0.199135007875268
5,64,0.6,512,0.199135007875268
1,64,0.7,512,0.199133505829738
2,64,0.7,512,0.199133505829738
3,64,0.7,512,0.199133505829738
4,64,0.7,512,0.199133505829738
5,64,0.7,512,0.199133505829738
1,64,0.8,512,0.19911274289482
2,64,0.8,512,0.19911274289482
3,64,0.8,512,0.19911274289482
4,64,0.8,512,0.19911274289482
5,64,0.8,512,0.19911274289482
1,64,0.9,512,0.199069519526607
2,64,0.9,512,0.199069519526607
3,64,0.9,512,0.199069519526607
4,64,0.9,512,0.199069519526607
5,64,0.9,512,0.199069519526607
1,128,0.1,512,0.198894787885967
2,128,0.1,512,0.198894787885967
3,128,0.1,512,0.198894787885967
4,128,0.1,512,0.198894787885967
5,128,0.1,512,0.198894787885967
1,0.125,0.2,2048,0.198783444594696
2,0.125,0.2,2048,0.198783444594696
3,0.125,0.2,2048,0.198783444594696
4,0.125,0.2,2048,0.198783444594696
5,0.125,0.2,2048,0.198783444594696
1,256,0.3,256,0.198154098119001
2,256,0.3,256,0.198154098119001
3,256,0.3,256,0.198154098119001
4,256,0.3,256,0.198154098119001
5,256,0.3,256,0.198154098119001
1,16,0.1,4096,0.197570668739504
2,16,0.1,4096,0.197570668739504
3,16,0.1,4096,0.197570668739504
